term,sessionPeriod,meetingDate,meetingTime,meetingTypeName,meetingName,meetingContent,legislatorName,areaName,speechStartTime,speechEndTime,speechRecordUrl,videoLength,videoUrl,selectTerm,
11,1,2024-04-01,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第11次全體委員會議,一、審查 （一）台灣民眾黨黨團擬具「立法院職權行使法部分條文修正草案」案。 （二）委員楊瓊瓔等20人擬具「立法院職權行使法部分條文修正草案」案。 （三）委員傅崐萁等52人擬具「立法院職權行使法部分條文修正草案」案。 （四）委員吳宗憲等16人擬具「立法院職權行使法部分條文修正草案」案。 （五）委員吳宗憲等17人擬具「立法院職權行使法第十七條條文修正草案」案。 （六）委員傅崐萁等52人擬具「立法院職權行使法部分條文修正草案」案。 （七）委員吳宗憲等17人擬具「立法院職權行使法部分條文修正草案」案。 （八）委員翁曉玲等16人擬具「立法院職權行使法第十五條、第二十九條及第四十四條條文修正草案」案。 （九）委員傅崐萁等52人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」案。 （十）委員翁曉玲等16人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」案。 （十一）委員吳宗憲等16人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」案。 （十二）委員賴瑞隆等17人擬具「立法院職權行使法第十五條之二條文修正草案」案。 （十三）委員賴士葆等20人擬具「立法院職權行使法增訂部分條文草案」案。 （十四）委員吳宗憲等18人擬具「立法院職權行使法第二十五條及第二十六條條文修正草案」案。 （十五）委員翁曉玲等18人擬具「立法院職權行使法第二十五條條文修正草案」案。 二、審查 （一）委員傅崐萁等52人擬具「中華民國刑法增訂第五章之一章名、第一百四十一條之一及第一百四十一條之二條文草案」案。 （二）委員翁曉玲等19人擬具「中華民國刑法增訂第一百四十條之一條文草案」案。 三、審查 （一）委員羅智強等20人擬具「立法委員互選院長副院長辦法第一條條文修正草案」案。 （二）台灣民眾黨黨團擬具「立法委員互選院長副院長辦法第一條及第一條之一條文修正草案」案。 （三）委員魯明哲等24人擬具「立法委員互選院長副院長辦法第一條條文修正草案」案。 【第一案（四）、（五）、（七）、（十一）至（十五）及第二案（二）各黨團若未提出不復議同意書，則不予審查】 【僅進行詢答】,羅智強,台北市第6選舉區,10:59:37,11:10:55,,00:11:18,https://ivod.ly.gov.tw/Play/Clip/1M/150742,1101,
11,1,2024-04-01,09:00,內政委員會,立法院第11屆第1會期內政委員會第9次全體委員會議,一、邀請原住民族委員會主任委員、財團法人原住民族文化事業基金會董事長、財團法人原住民族語言研究發展基金會董事長就以下事項進行專題報告，並備質詢： 一 2016年至2024年原住民族自治法及都市原住民發展條例立法推動歷程。 二 如何協助地方政府推動都市原住民政策。 三 部落產業發展及食農教育政策辦理情形。 四 部落地方創生計畫執行現況與未來發展。 五 原住民族學校法立法推動情形。 六 原住民族知識體系辦理情形。 七 如何改善原住民族語言推動組織之需求。 八 原住民族語言推動現況與預算執行檢討。 九 如何制定保障土地與居住權益之「原住民族土地使用規則（草案）」。 十 國土計畫法施行後部落自有住宅合法化推動規劃。 十一 部落聯絡道路養護及預算不足之辦理情形。 十二 如何協助原鄉公所基礎設施預算不足之困境。 十三 原住民族家庭服務中心轉型規劃辦理情形。 十四 如何精進原住民族文化健康站並落實老幼共學政策。 十五 原住民族電視臺及廣播電臺之各職類薪資待遇暨升遷制度及人才培育規劃。二、審查委員鄭天財Sra Kacaw等20人擬具「原住民族基本法增訂第二十條之一條文草案」案。 僅詢答 【4月1日及3日兩天一次會】,許宇甄,全國不分區及僑居國外國民,11:00:15,11:10:45,,00:10:30,https://ivod.ly.gov.tw/Play/Clip/1M/150741,1101,
11,1,2024-04-01,09:00,經濟委員會,立法院第11屆第1會期經濟、交通兩委員會第1次聯席會議,審查本院委員傅崐萁等53人擬具「環島高速鐵路建設特別條例草案」案。 詢答及處理 ,蔡其昌,台中市第1選舉區,10:33:30,10:43:06,,00:09:36,https://ivod.ly.gov.tw/Play/Clip/1M/150726,1101,
11,1,2024-04-01,09:00,經濟委員會,立法院第11屆第1會期經濟、交通兩委員會第1次聯席會議,審查本院委員傅崐萁等53人擬具「環島高速鐵路建設特別條例草案」案。 詢答及處理 ,鄭正鈐,新竹市選舉區,09:52:39,10:00:13,,00:07:34,https://ivod.ly.gov.tw/Play/Clip/1M/150709,1101,
11,1,2024-04-01,09:00,交通委員會,立法院第11屆第1會期交通委員會第6次全體委員會議,邀請交通部部長王國材就「極端氣候災防預警暨汛期防汛準備辦理情形」進行專題報告，並備質詢。,林國成,全國不分區及僑居國外國民,09:41:15,09:51:29,,00:10:14,https://ivod.ly.gov.tw/Play/Clip/1M/150701,1101,
11,1,2024-04-01,09:00,交通委員會,立法院第11屆第1會期交通委員會第6次全體委員會議,邀請交通部部長王國材就「極端氣候災防預警暨汛期防汛準備辦理情形」進行專題報告，並備質詢。,徐富癸,屏東縣第2選舉區,09:31:54,09:41:03,,00:09:09,https://ivod.ly.gov.tw/Play/Clip/1M/150700,1101,
11,1,2024-04-01,09:00,交通委員會,立法院第11屆第1會期交通委員會第6次全體委員會議,邀請交通部部長王國材就「極端氣候災防預警暨汛期防汛準備辦理情形」進行專題報告，並備質詢。,李昆澤,高雄市第5選舉區,09:20:32,09:31:45,,00:11:13,https://ivod.ly.gov.tw/Play/Clip/1M/150699,1101,
11,1,2024-04-01,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第11次全體委員會議,一、審查 （一）台灣民眾黨黨團擬具「立法院職權行使法部分條文修正草案」案。 （二）委員楊瓊瓔等20人擬具「立法院職權行使法部分條文修正草案」案。 （三）委員傅崐萁等52人擬具「立法院職權行使法部分條文修正草案」案。 （四）委員吳宗憲等16人擬具「立法院職權行使法部分條文修正草案」案。 （五）委員吳宗憲等17人擬具「立法院職權行使法第十七條條文修正草案」案。 （六）委員傅崐萁等52人擬具「立法院職權行使法部分條文修正草案」案。 （七）委員吳宗憲等17人擬具「立法院職權行使法部分條文修正草案」案。 （八）委員翁曉玲等16人擬具「立法院職權行使法第十五條、第二十九條及第四十四條條文修正草案」案。 （九）委員傅崐萁等52人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」案。 （十）委員翁曉玲等16人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」案。 （十一）委員吳宗憲等16人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」案。 （十二）委員賴瑞隆等17人擬具「立法院職權行使法第十五條之二條文修正草案」案。 （十三）委員賴士葆等20人擬具「立法院職權行使法增訂部分條文草案」案。 （十四）委員吳宗憲等18人擬具「立法院職權行使法第二十五條及第二十六條條文修正草案」案。 （十五）委員翁曉玲等18人擬具「立法院職權行使法第二十五條條文修正草案」案。 二、審查 （一）委員傅崐萁等52人擬具「中華民國刑法增訂第五章之一章名、第一百四十一條之一及第一百四十一條之二條文草案」案。 （二）委員翁曉玲等19人擬具「中華民國刑法增訂第一百四十條之一條文草案」案。 三、審查 （一）委員羅智強等20人擬具「立法委員互選院長副院長辦法第一條條文修正草案」案。 （二）台灣民眾黨黨團擬具「立法委員互選院長副院長辦法第一條及第一條之一條文修正草案」案。 （三）委員魯明哲等24人擬具「立法委員互選院長副院長辦法第一條條文修正草案」案。 【第一案（四）、（五）、（七）、（十一）至（十五）及第二案（二）各黨團若未提出不復議同意書，則不予審查】 【僅進行詢答】,柯建銘,全國不分區及僑居國外國民,09:35:20,09:40:18,,00:04:58,https://ivod.ly.gov.tw/Play/Clip/1M/150693,1101,
11,1,2024-04-01,09:00,社會福利及衛生環境委員會,立法院第11屆第1會期社會福利及衛生環境委員會第10次全體委員會議,邀請衛生福利部部長、環境部、行政院食品安全辦公室、行政院消費者保護會、臺灣菸酒股份有限公司就「蘇丹紅、小林製藥紅麴原料以及寶林茶室食物中毒案等重大食安事件之檢討與策進作為」進行專題報告，並備質詢。,林月琴,全國不分區及僑居國外國民,09:23:57,09:36:28,,00:12:31,https://ivod.ly.gov.tw/Play/Clip/1M/150692,1101,
11,1,2024-04-01,09:00,司法及法制委員會,立法院第11屆第1會期司法及法制委員會第11次全體委員會議,一、審查 （一）台灣民眾黨黨團擬具「立法院職權行使法部分條文修正草案」案。 （二）委員楊瓊瓔等20人擬具「立法院職權行使法部分條文修正草案」案。 （三）委員傅崐萁等52人擬具「立法院職權行使法部分條文修正草案」案。 （四）委員吳宗憲等16人擬具「立法院職權行使法部分條文修正草案」案。 （五）委員吳宗憲等17人擬具「立法院職權行使法第十七條條文修正草案」案。 （六）委員傅崐萁等52人擬具「立法院職權行使法部分條文修正草案」案。 （七）委員吳宗憲等17人擬具「立法院職權行使法部分條文修正草案」案。 （八）委員翁曉玲等16人擬具「立法院職權行使法第十五條、第二十九條及第四十四條條文修正草案」案。 （九）委員傅崐萁等52人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」案。 （十）委員翁曉玲等16人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」案。 （十一）委員吳宗憲等16人擬具「立法院職權行使法第十五條之一、第十五條之二及第十五條之四條文修正草案」案。 （十二）委員賴瑞隆等17人擬具「立法院職權行使法第十五條之二條文修正草案」案。 （十三）委員賴士葆等20人擬具「立法院職權行使法增訂部分條文草案」案。 （十四）委員吳宗憲等18人擬具「立法院職權行使法第二十五條及第二十六條條文修正草案」案。 （十五）委員翁曉玲等18人擬具「立法院職權行使法第二十五條條文修正草案」案。 二、審查 （一）委員傅崐萁等52人擬具「中華民國刑法增訂第五章之一章名、第一百四十一條之一及第一百四十一條之二條文草案」案。 （二）委員翁曉玲等19人擬具「中華民國刑法增訂第一百四十條之一條文草案」案。 三、審查 （一）委員羅智強等20人擬具「立法委員互選院長副院長辦法第一條條文修正草案」案。 （二）台灣民眾黨黨團擬具「立法委員互選院長副院長辦法第一條及第一條之一條文修正草案」案。 （三）委員魯明哲等24人擬具「立法委員互選院長副院長辦法第一條條文修正草案」案。 【第一案（四）、（五）、（七）、（十一）至（十五）及第二案（二）各黨團若未提出不復議同意書，則不予審查】 【僅進行詢答】,沈發惠,全國不分區及僑居國外國民,09:18:42,09:21:46,,00:03:04,https://ivod.ly.gov.tw/Play/Clip/1M/150683,1101,
